,ticker,title,category,date,provider,content_neu,content_pos,content_neg,title_neu,title_pos,title_neg
1761,TSLA,iFOREX Daily Analysis   September 12 2017,opinion,2017-09-12,iFOREX,-1.954262,2.2587073,-1.389034,8.238279,-7.8806067,-4.604596
1762,TSLA,Inside The Surge In Lithium ETF,opinion,2017-09-12,Zacks Investment Research,-2.2197714,4.824656,-4.9327073,-3.3765495,5.123598,-6.1792436
1763,TSLA,British Columbia moves to phase out non electric car sales by 2040,news,2018-11-20,Reuters,2.0235171,-2.4641154,-2.6594768,6.7489495,-7.133612,-4.382879
1764,TSLA,SpaceX s crew rocket set for January test flight,news,2018-11-21,Reuters,5.031769,-4.5216126,-3.6265175,5.9290423,-5.2346416,-4.9564114
1765,TSLA,Report  Nissan to give interim chairman role to CEO,news,2018-11-21,Seeking Alpha,6.1054163,-7.7274427,-2.272435,5.3953996,-6.774261,-2.876952
1766,TSLA,Tesla cuts China car prices to absorb hit from trade war tariffs,news,2018-11-22,Reuters,0.62620765,-2.0633726,-0.5306363,-0.94833577,-0.329492,0.75850236
1767,TSLA,Some Tesla Gigafactory workers will have to work through Thanksgiving as the company pushes to make 7 000 Model 3s per week and keep the company profitable,news,2018-11-22,Business Insider,3.4210582,-2.3256874,-3.3613312,-0.5923576,-3.1530406,3.7709136
1768,TSLA,BYD cuts short plans for Canadian production,news,2018-11-23,Seeking Alpha,4.032014,-4.9302053,-2.7540154,-2.6269252,-3.9569218,8.698254
1769,TSLA,Government Disruptors And The Coming  Money Fight ,opinion,2017-08-30,Frank Holmes,1.7334261,-1.8739595,-0.6925543,-1.7127147,-5.4439473,9.78427
1770,TSLA,Tesla  TSLA  Up 7  Since Earnings Report  Can It Continue ,opinion,2017-09-07,Zacks Investment Research,-3.9500573,4.658731,-2.2422106,0.70115936,-2.5564594,-3.7053943
1771,TSLA,Tesla slashes prices on home solar systems to spur sales,news,2018-11-15,Reuters,-1.5970275,1.8600546,-2.341061,-3.5577884,4.353589,-1.5376321
1772,TSLA,A slew of electric truck plans may deliver the goods for China s EV ambitions,news,2018-11-15,Reuters,-0.218841,2.0875452,-4.3177176,4.067625,-3.9635885,-5.3515816
1773,TSLA,Tesla starts taking Model 3 orders in China,news,2018-11-16,Reuters,4.173343,-3.561751,-4.220023,5.098326,-4.9711995,-4.2895555
1774,TSLA,5 Reasons To Add NVIDIA  NVDA  Stock To Your Portfolio Now,opinion,2017-08-17,Zacks Investment Research,-6.3554273,10.971701,-6.2004194,2.166539,-5.3225727,0.91154164
1775,TSLA,Eaton Vance s Gaffney sees opportunity in emerging market denominated bonds,news,2018-11-16,Reuters,-1.7702945,1.0544544,-0.200852,-1.4579103,5.721205,-9.517567
1776,TSLA,Musk hints at Tesla interest in Daimler van,news,2018-11-19,Reuters,5.252644,-4.2074738,-3.8013673,4.2613254,-3.7136602,-3.9847748
1777,TSLA,Will Electric Cars Sink Platinum And Palladium ,opinion,2017-08-18,Arkadiusz Sieron,-1.7320004,-0.71717995,3.1670635,6.726048,-6.8040485,-3.5021064
1778,TSLA,Correction Calls Won t Be Answered,opinion,2017-08-23,Todd Sullivan,2.46821,-1.317437,-3.0511088,5.37315,-6.895191,-1.6214234
1779,TSLA,FedEx expands fleet to add 1 000 Chanje electric vans,news,2018-11-20,Reuters,4.6762114,-5.4569197,-1.8027456,2.892722,-0.6531978,-6.1488004
1780,TSLA,Auto Stock Roundup  Ford Beefs Up Electric Cars  Harley   Thor In Focus,opinion,2017-08-23,Zacks Investment Research,-1.1606559,4.1407914,-5.7868257,4.037004,-2.1821022,-4.519
1781,TSLA,Citron s Left makes U turn and now sees value in China,news,2018-11-12,Reuters,0.6501973,-1.0846703,0.14892145,2.3193703,-1.9274504,-5.8715143
1782,TSLA,Elon Musk s  Teslaquila  drink faces clash with Mexican tequila industry,news,2018-11-13,Reuters,4.9397264,-4.716611,-2.8837907,3.5954444,-7.0272546,0.9421769
1783,TSLA,Stocks   Wall Street Rises After CPI Data,news,2018-11-14,Investing.com,-0.36744773,-0.4946105,-1.4361718,5.7372584,-4.719364,-4.257294
1784,TSLA,Tesla to deliver new Model 3 orders by year end,news,2018-11-15,Reuters,4.3166666,-4.1646957,-4.1837316,0.14496492,1.9074138,-6.2891006
1785,TSLA,Electric Vehicles  When Will EVs Take Over ,opinion,2017-08-14,dmitry korolev,-1.6693287,2.9545734,-3.4664798,5.399665,-5.4921765,-3.3883278
1786,TSLA,Silicon eyed as way to boost electric car battery potential,news,2018-11-15,Reuters,0.045072578,2.342954,-5.324056,-5.302312,9.854682,-6.2202635
1787,TSLA,A Complete List Of CEOs Who ve Left Trump s Manufacturing Council  So Far,opinion,2017-08-15,Zacks Investment Research,1.2755934,-2.8204637,1.6132339,8.490236,-8.091376,-4.8184395
1788,TSLA,SpaceX  TeleSat Canada bids get U S  nod to expand satellite internet,news,2018-11-15,Reuters,2.9984348,-3.0479102,-3.0255103,6.311913,-6.467076,-3.897646
1789,TSLA,Markets Up After North Korean Tensions Ease  Oil Drops On Demand And Sup ,opinion,2017-08-15,AvaTrade,-3.5300248,1.1222452,3.0557218,-2.5498157,0.82874244,0.2812409
1790,TSLA,3 Bill Gates Quotes Every Investor Needs To Remember Right Now,opinion,2017-08-16,Zacks Investment Research,0.03464055,2.0421262,-3.8739803,7.174497,-8.5765705,-2.330854
1791,TSLA,VW plans to sell electric Tesla rival for less than  23 000  source,news,2018-11-08,Reuters,3.3558364,-2.8616052,-1.9754906,5.3662257,-7.158231,-1.6636062
1792,TSLA,Top Lithium Miner Forced to Stay Nimble in Fickle Battery Market,news,2018-11-08,Bloomberg,-0.010431528,-0.6189335,-1.8819332,-1.8503336,0.17154863,1.7974747
1793,TSLA,Tesla names director Denholm to replace Musk as board chair,news,2018-11-08,Reuters,3.5143955,-3.500705,-1.0383027,7.1377916,-7.6195903,-2.7409737
1794,TSLA,Tesla  TSLA  To Raise  1 5 Billion For Model 3 Production,opinion,2017-08-08,Zacks Investment Research,-0.38542515,3.062857,-6.1581836,0.25930214,1.3042077,-6.4968815
1795,TSLA,ChargePoint gives Europe equal billing in electric car grid plan,news,2018-11-09,Reuters,1.1246897,-0.251395,-4.0036983,7.761105,-5.634009,-6.018603
1796,TSLA,Twitter cuts suspect users from follower counts again  blames bug,news,2018-11-09,Reuters,1.2068208,-4.138581,2.682651,-3.0761876,-4.860738,11.925556
1797,TSLA,Will Crude Demand Plummet On Electric Vehicle Mandates ,opinion,2017-08-09,"Ellen R. Wald, Ph.D.",1.1934965,-4.088203,3.199519,-1.4731791,-4.3656163,8.910177
1798,TSLA,Leigh Creek Energy  Increased Visibility Pre Commercial Demonstration ,opinion,2017-08-11,Edison,1.9871404,-2.5686963,-2.1852899,-3.974023,7.9556775,-7.6251163
1799,TSLA,NVIDIA  NVDA  Q2 Earnings Top Estimates  Q3 Outlook Strong,opinion,2017-08-11,Zacks Investment Research,-6.5796523,10.000106,-5.0362816,-7.9631424,13.233224,-6.1337867
1800,TSLA,Why Did Tesla  TSLA  Stock Climb Today ,opinion,2017-08-14,Zacks Investment Research,-2.3322234,5.733116,-5.3015585,1.0815021,-2.7506955,-0.10606137
1801,TSLA,Fake Elon Musk Accounts on Twitter Promote Bitcoin Scams  One Collects  170K,news,2018-11-05,Cointelegraph,4.853266,-6.3603945,-1.7041363,7.188052,-3.8821065,-3.3091304
1802,TSLA,Diesel decline to fuel auto demand for aluminum  Constellium,news,2018-11-06,Reuters,-0.48070034,0.4544552,-1.7697399,-3.1409976,-3.6755905,10.899456
1803,TSLA,Wells Fargo executives knew auto insurance program was flawed  lawsuit,news,2018-11-06,Reuters,0.771035,-4.285962,3.332814,-1.7223798,-4.032966,7.4963274
1804,TSLA,Albemarle s claim to unique lithium technology draws scrutiny,news,2018-11-07,Reuters,1.9222353,-2.3718765,-0.9441751,-4.869966,5.751244,-3.8951828
1805,TSLA,Stocks   Wall Street Rises as Split Congress Boosts Investor Confidence,news,2018-11-07,Investing.com,-0.78967226,0.71750087,-1.8595835,-6.9790215,12.292127,-6.8919873
1806,TSLA,Tesla Up On Earnings Beat,opinion,2017-08-03,Trade12,-3.2881768,1.7240086,0.26687637,-6.05427,10.427844,-7.385053
1807,TSLA,Securities lending boom sparks concerns on returns and voting,news,2018-11-08,Reuters,0.28819585,-0.21751702,-3.0533757,-4.263779,-2.5056906,10.423668
1808,TSLA,Market Overview  Dow Deviates To Deliver Divergent Close ,opinion,2017-08-06,Marvin Clark,-2.5217643,0.31634992,1.4949769,0.8918339,0.17638479,-5.2958417
1809,TSLA,Strong NFP Lifts USD  Bitcoin At New Record High  ,opinion,2017-08-07,AvaTrade,-4.1643877,4.2742076,-1.3216488,-7.2539554,12.849582,-7.455487
1810,TSLA,Dow Closes For Ninth Day On Record Highs,opinion,2017-08-08,Marvin Clark,-2.7290168,1.9768187,-0.3427246,4.6247635,-0.39376888,-9.278021
1811,TSLA,Bitcoin And DJ 30 At New High  Zuma Faces No confidence Vote ,opinion,2017-08-08,AvaTrade,-2.1831732,1.2768377,0.10924997,-0.04157105,-5.6288424,6.471141
1812,TSLA,iFOREX Daily Analysis   August 08  2017,opinion,2017-08-08,iFOREX,-2.3426118,2.4222846,-0.91111434,8.1211605,-7.895686,-4.400303
1813,TSLA,GM CEO expects Tesla to be around in the next 10 years,news,2018-11-01,Reuters,3.6850765,-4.967459,-1.2246367,5.8487873,-6.337182,-4.3897214
1814,TSLA,Elon Musk Says He Wouldn t Take Money From Saudi Arabia Now,news,2018-11-02,Bloomberg,3.4169707,-6.4684167,1.0295238,5.1422977,-7.3138533,-1.0761418
1815,TSLA,Tesla develops plan to make 3 000 Model 3s per week in Shanghai to cut tariff impact,news,2018-11-02,Reuters,1.4082528,-1.3641422,-3.2151692,6.040934,-6.159013,-3.3499715
1816,TSLA,VW taps Baidu s Apollo platform to develop self driving cars in China,news,2018-11-02,Reuters,4.9159346,-4.272514,-3.9940007,4.210786,-1.0262053,-6.879494
1817,TSLA,Tesla discloses more regulatory credits helped profit in third quarter,news,2018-11-02,Reuters,1.1264697,-1.0113919,-3.3820274,-4.9165015,6.5841765,-6.23892
1818,TSLA,Tesla To Drive These ETFs On Solid Outlook,opinion,2017-08-02,Zacks Investment Research,0.053651284,2.4516752,-5.8964734,-7.1462693,12.293067,-6.4155145
1819,TSLA,U S  securities regulator subpoenas Tesla on Model 3 production estimates,news,2018-11-05,Reuters,-0.01677394,-2.4173121,2.8884952,3.7333274,-7.5320992,3.2853494
1820,TSLA,Musk Impostors Hack Lawmaker  Publisher Accounts in New Crypto Scams,news,2018-11-05,CoinDesk,3.6548123,-5.2384567,-1.2999715,6.8064404,-7.188502,-2.3712287
1821,TSLA,Tesla  TSLA  Keeps Speeding  But Should Investors Slow Down ,opinion,2017-08-03,Zacks Investment Research,-3.436702,2.9478009,0.65532035,-2.2333739,0.2994158,-0.33861366
1822,TSLA,Tesla Inc 2Q 17 Earnings Drive Shares Higher After Hours,opinion,2017-08-03,ValueWalk,-2.169701,2.9932966,-2.6988869,-5.5310273,11.152698,-9.065716
1823,TSLA,Tesla  TSLA  Q2 Loss Wider Than Expected  Revenues Beat,opinion,2017-08-03,Zacks Investment Research,-4.039235,6.268634,-3.9562855,-6.544402,8.761448,-5.829726
1824,TSLA,EV maker Faraday Future s co founder Nick Sampson steps down,news,2018-10-30,Reuters,2.7390559,-5.011769,0.20313339,2.090312,-6.470241,1.9596714
1825,TSLA,The road to managing huge sums of money starts with a few bucks,news,2018-10-31,Reuters,4.186785,-3.6926665,-3.5779355,4.2165623,-6.711352,-0.016682949
1826,TSLA,Panasonic profit weighed by Tesla costs  but in talks for further investment,news,2018-10-31,Reuters,-0.4842476,-0.9474298,0.51476175,0.023947515,-5.064503,6.3739557
1827,TSLA,Owens Corning  Cheesecake Factory  Alphabet s  General Motors And Tesla Highlighted As Zacks Bull And Bear Of The Day,opinion,2017-07-23,Zacks Investment Research,-0.8565221,1.943413,-1.8166425,9.091698,-6.131348,-4.6530805
1828,TSLA,Tesla auto park upgrade to be ready in six weeks  Musk,news,2018-11-01,Reuters,5.826328,-4.7516837,-4.439004,5.4561577,-2.8210852,-6.447111
1829,TSLA,VXF Proves Popular Among Investors,opinion,2017-07-27,ETF Daily News,2.458634,0.71763265,-6.901555,-2.547024,1.8384424,-2.0713534
1830,TSLA,Volvo Cars taps Baidu tech to develop robotaxi for China,news,2018-11-01,Reuters,2.606959,-2.1211696,-3.1603808,4.4210515,-2.2962205,-5.615841
1831,TSLA,A Special Blowout  Bull   Bear Debate On TSLA ,opinion,2017-07-27,Zacks Investment Research,0.3808278,-0.6639137,-1.3722644,0.940473,-3.656233,2.5686624
1832,TSLA,Upstart Earnings  Under Armour And Tesla,opinion,2017-07-31,Estimize,-0.16685978,-0.07359707,-2.7840827,4.8633204,-5.7026124,-2.7942948
1833,TSLA,Baillie Gifford willing to invest more in Tesla  the Times,news,2018-10-29,Reuters,5.519301,-6.2361383,-3.3773284,4.4368186,-5.2158194,-2.8593922
1834,TSLA,Stocks   RedHat Soars in Pre market  IBM Falls  Tesla  Ford Jump,news,2018-10-29,Investing.com,1.8634249,-2.1296122,-2.5342352,2.105084,-1.0500163,-2.9744673
1835,TSLA,Tesla s  deepening  FBI inquiry will be a hard case for investigators to prove  Wall Street analyst says,news,2018-10-29,Business Insider,1.839806,-5.0522814,2.3808227,0.7525469,-3.9725094,0.41619605
1836,TSLA,GM says it favors fuel efficiency rules based on historic rates,news,2018-10-29,Reuters,0.09652374,0.3267904,-1.7680194,6.850599,-5.4843564,-5.4258447
1837,TSLA,Elon Musk says deleted his Tesla titles,news,2018-10-29,Reuters,2.1971009,-3.0077713,-1.2176228,6.0761395,-6.967577,-2.385798
1838,TSLA,Are Options Traders Betting On A Big Move In WPX Energy  WPX  Stock  ,opinion,2017-07-18,Zacks Investment Research,2.7770343,-3.6162052,-1.147727,4.1284227,-6.311394,0.21875408
1839,TSLA,Tapestry Earnings  Revenue beat in Q1,news,2018-10-30,Investing.com,2.028354,-2.185823,-2.65863,-6.825642,10.732675,-6.9834137
1840,TSLA,Exclusive  Short seller Left to seek investor money for fund,news,2018-10-30,Reuters,0.8223711,0.043415356,-2.5772142,4.768698,-4.658752,-5.173581
1841,TSLA,Bitcoin Vs  Tesla  Which Is The Better Investment ,opinion,2017-07-19,Michael Ashton,3.5999534,-4.2858934,-0.7873858,-2.889687,6.1005406,-7.6392136
1842,TSLA,Implied Volatility Surging For Waddell   Reed Financial  WDR  Stock Options ,opinion,2017-07-19,Zacks Investment Research,4.1289215,-4.4227676,-2.2965348,6.2879443,-5.6682563,-3.4569354
1843,TSLA,Are Options Traders Betting On A Big Move In BBVA Banco  BFR  Stock  ,opinion,2017-07-19,Zacks Investment Research,3.9750037,-4.056562,-2.5070052,4.3696547,-6.637441,-0.95892173
1844,TSLA,Auto Stock Roundup  Harley Beats Estimates  Honda Recalls  General Motors Ties Up With Uber,opinion,2017-07-19,Zacks Investment Research,-1.5890001,0.49593067,0.43952686,-5.9404206,9.396695,-5.7924914
1845,TSLA,Are Options Traders Betting On A Big Move In Alexion Pharmaceuticals  ALXN  Stock  ,opinion,2017-07-20,Zacks Investment Research,4.651961,-4.477809,-2.595815,5.228482,-5.2254944,-2.8194485
1846,TSLA,Implied Volatility Surging For SeaDrill  SDRL  Stock Options ,opinion,2017-07-20,Zacks Investment Research,2.968024,-3.2212424,-1.7904152,7.130104,-5.482518,-4.644044
1847,TSLA,Lyft Plans To Develop Its Own Self Driving Technology,opinion,2017-07-21,Zacks Investment Research,1.5106684,-0.73999405,-3.0169635,6.298902,-5.1572833,-4.6254873
1848,TSLA,TSLA Up Despite Bearish Analyst,opinion,2017-07-21,ValueWalk,-1.0209,0.57845867,-0.1428564,-2.5017824,2.093051,-3.112514
1849,TSLA,Tesla third quarter profit quiets critics  shares surge,news,2018-10-25,Reuters,-2.540098,1.3416884,0.9646082,-4.6040545,4.4127774,-2.4768777
1850,TSLA,GM wants Trump administration to back national electric vehicle program,news,2018-10-26,Reuters,3.053967,-1.6002029,-4.269223,3.9937189,-4.1221375,-3.4592137
1851,TSLA,FBI Reportedly Launches Probe Into Whether Tesla Fudged Production Guidance  WSJ,news,2018-10-26,Investing.com,1.4361277,-4.803095,1.9998162,5.936486,-8.132684,0.16257948
1852,TSLA,Tesla says has not received subpoena on Model 3 production,news,2018-10-27,Reuters,0.7900375,-2.9917986,1.9051199,5.374838,-6.5210915,-2.6095977
1853,TSLA,Tesla s Elon Musk says tweet that led to  20 million fine  Worth It ,news,2018-10-27,Reuters,5.2430315,-7.37648,-0.9503826,5.3090987,-6.7657213,-3.0433173
1854,TSLA,Are Options Traders Betting On A Big Move In Fitbit  FIT  Stock  ,opinion,2017-07-14,Zacks Investment Research,3.6817176,-4.08319,-2.176253,2.91003,-4.6618776,-0.43696868
1855,TSLA,Daimler doesn t rule out future cooperation with Tesla  report,news,2018-10-29,Reuters,5.1216807,-6.7243805,-1.5038707,4.983723,-6.9466333,-1.4493533
1856,TSLA,The Week Ahead  Have You Missed The Rally  If So  What s Next ,opinion,2017-07-16,Jeff Miller,0.21288934,1.5607874,-3.21772,3.030719,-5.7524896,1.2416083
1857,TSLA,Preparing For An Electric Car Future  TSLA  F,opinion,2017-07-16,Investment U,1.5047379,-0.28744006,-3.911384,5.8130975,-6.4632287,-4.180542
1858,TSLA,Implied Volatility Surging For Applied Optoelectronics  AAOI  Stock Options ,opinion,2017-07-16,Zacks Investment Research,2.7585702,-2.3217204,-2.7844028,6.3899837,-4.667277,-4.5794134
1859,TSLA,Here s Why Tesla  TSLA  Stock Fell Today,opinion,2017-07-17,Zacks Investment Research,-3.3383,3.5061195,-1.8863783,2.5285058,-5.9395843,1.2350143
1860,TSLA,Are Options Traders Betting On A Big Move In NRG Energy  Inc   NRG  Stock  ,opinion,2017-07-17,Zacks Investment Research,3.1650667,-3.081001,-2.5822375,4.2578435,-5.344982,-0.91335744
1861,TSLA,Tesla shares jump as Musk delivers quarterly profit  cash,news,2018-10-24,Reuters,-3.911464,5.830791,-3.5585945,-4.3232574,7.707914,-7.922696
1862,TSLA,Chinese EV startup WM Motor raising at least  288 million from Baidu  others  sources,news,2018-10-25,Reuters,3.2797134,-1.4730883,-5.3642335,5.2318797,-5.7352643,-3.0489697
1863,TSLA,Tesla s Musk says Model 3 to be available in Australia  UK around mid 2019,news,2018-10-25,Reuters,1.7086945,-1.4476382,-3.4212737,8.458973,-6.9431024,-5.1494775
1864,TSLA,Tesla Profit Blowout Reverses Much of Musk s Damage to Stock,news,2018-10-25,Bloomberg,-4.5659,5.4300346,-0.7449112,-5.298279,2.592144,2.3096147
1865,TSLA,Stocks To Buy And Hold For 5 Years  JNJ  RACE  COST  BUD,opinion,2017-07-13,Modest Money,-2.9521832,5.9276543,-5.224604,-1.463874,0.9753239,-2.8431754
1866,TSLA,Tesla is set for huge gains after crushing earnings,news,2018-10-25,Business Insider,-1.7752517,2.5670967,-4.124154,-7.058536,10.806045,-5.1096897
1867,TSLA,Implied Volatility Surging For Cymabay Therapeutics  CBAY  Stock Options ,opinion,2017-07-13,Zacks Investment Research,3.9311466,-4.375521,-1.6562239,7.3970184,-5.2366934,-4.9975996
1868,TSLA,Are Options Traders Betting On A Big Move In Ford  F  Stock  ,opinion,2017-07-13,Zacks Investment Research,2.9760196,-2.1292272,-3.4497962,2.5790398,-4.972489,1.7355491
1869,TSLA,Is The Options Market Predicting A Spike In Enbridge Energy Partners  EEP  Stock  ,opinion,2017-07-13,Zacks Investment Research,3.6806264,-4.0864806,-1.4772788,3.6063359,-5.7776337,1.1565433
1870,TSLA,Options Traders Expect Huge Moves In MannKind  MNKD  Stock  ,opinion,2017-07-13,Zacks Investment Research,3.719707,-4.4234514,-1.4727682,-1.6646279,3.0657973,-5.0298514
1871,TSLA,An Exciting Time For Lithium ,opinion,2017-07-14,Jeb Handwerger,0.30253434,2.343759,-5.3265214,-4.0279865,7.9356866,-4.6392975
1872,TSLA,Tesla hikes new Model 3 price by  1 000,news,2018-10-24,Reuters,4.7057886,-5.4631195,-2.9057567,-0.61825943,3.6483142,-5.9895973
1873,TSLA,Worry Remains For Tesla Stock,opinion,2017-07-14,EWM Interactive,-0.32916686,-0.18292494,-2.2246206,-3.0855906,-3.3496413,9.452321
1874,TSLA,Citron s Tesla U turn dealt short sellers a  1 11 billion loss,news,2018-10-24,Reuters,0.8343865,-1.6391948,-1.7952636,-0.5263269,-4.353155,4.96776
1875,TSLA,Implied Volatility Surging For CorMedix Inc  CRMD  Stock Options  ,opinion,2017-07-14,Zacks Investment Research,2.9298036,-3.7097073,-1.4652508,7.461138,-5.102802,-5.5225253
1876,TSLA,O Reilly Earnings beat  Revenue misses In Q3,news,2018-10-24,Investing.com,2.568424,-1.73004,-4.607272,-5.6916947,0.5616601,6.5173926
1877,TSLA,FCC to vote to allow U S  devices to use European navigation system,news,2018-10-24,Reuters,2.6779938,-2.5542386,-3.4695423,6.2318463,-6.3559484,-3.1482577
1878,TSLA,Options Traders Expect Huge Moves In Dynavax Technologies  DVAX  Stock  ,opinion,2017-07-11,Zacks Investment Research,3.453546,-4.105917,-1.5966889,-1.9261581,3.5984147,-5.5100265
1879,TSLA,Implied Volatility Surging For Spark Therapeutics  ONCE  Stock Options ,opinion,2017-07-11,Zacks Investment Research,3.176897,-3.9053948,-1.4610608,4.3774443,-3.811461,-2.646546
1880,TSLA,BASF and Nornickel join forces in European EV battery push,news,2018-10-22,Reuters,3.0240788,-1.1699593,-4.920748,5.635202,-4.9652247,-4.1110215
1881,TSLA,Is The Options Market Predicting A Spike In Nabors Industries  NBR  Stock  ,opinion,2017-07-11,Zacks Investment Research,2.5188308,-3.4096973,-1.1329877,3.983254,-5.5980577,-0.14566277
1882,TSLA,Implied Volatility Surging For YPF Sociedad Anonima  YPF  Stock Options ,opinion,2017-07-11,Zacks Investment Research,4.395316,-4.153922,-2.7057738,7.476907,-6.2234635,-4.3367195
1883,TSLA,Republican U S  election sweep would boost short sellers  Lamensdorf,news,2018-10-22,Reuters,2.3356564,-3.1330218,-0.1368085,-3.9361143,6.9787984,-6.988629
1884,TSLA,Elon Musk says Twitter had locked his account thinking it was hacked,news,2018-10-23,Reuters,4.801612,-5.7789083,-2.371134,6.739879,-7.054566,-3.0804825
1885,TSLA,Overseas Stock Funds Beat US Equals In 1H17  4 Picks,opinion,2017-07-11,Zacks Investment Research,-2.9860358,6.424394,-6.185866,-5.490757,8.659606,-5.7911453
1886,TSLA,Options Traders Expect Huge Moves In Whiting Petroleum  WLL  Stock  ,opinion,2017-07-12,Zacks Investment Research,2.973761,-4.136777,-0.90036774,-1.0079132,2.1787102,-4.7310038
1887,TSLA,Elon Musk Teases Bitcoin Service in Cryptic Crypto Tweet,news,2018-10-23,CoinDesk,4.592332,-5.319375,-2.589438,7.685843,-6.4115224,-3.8650737
1888,TSLA,Tesla Jumps Midday on Unexpected Endorsement  Nike Slump Continues,news,2018-10-23,Investing.com,-0.07565613,-1.8606052,0.37271047,-2.6068227,0.101703905,2.0450535
1889,TSLA,Do Options Traders Know Something About Macy s  M  Stock We Don t  ,opinion,2017-07-12,Zacks Investment Research,4.532535,-4.758304,-2.0982537,5.6269565,-7.1367154,-1.795602
1890,TSLA,Implied Volatility Surging For CF Industries Holdings  CF  Stock Options ,opinion,2017-07-12,Zacks Investment Research,2.2173,-2.5930223,-1.6437333,5.6221433,-4.51398,-3.2337117
1891,TSLA,Tesla critic Citron makes U turn ahead of results,news,2018-10-23,Reuters,-1.4874147,0.73193914,0.009198904,1.2937703,-4.951602,2.9876604
1892,TSLA,Dyson chooses Singapore over Britain to build electric car,news,2018-10-23,Reuters,1.4881865,0.79718316,-5.315557,5.147126,-5.351195,-4.0957217
1893,TSLA,Options Traders Expect Huge Moves In ArcelorMittal  MT  Stock ,opinion,2017-07-12,Zacks Investment Research,2.5623374,-2.0730171,-3.5937316,-1.21956,1.3772367,-2.9709496
1894,TSLA,Tesla To Build Model 3 Service Centers,opinion,2017-07-12,Trade12,-0.11071148,1.660889,-3.5984776,3.567675,-4.2000914,-3.16575
1895,TSLA,Musk Says Tesla Will Cut Some Interior Design Options for Model S Sedan  Model X,news,2018-10-23,Investing.com,2.496398,-4.561901,0.09433951,6.869701,-6.7022586,-3.0497334
1896,TSLA,Tesla rises after co launches new Model 3 for  45 000,news,2018-10-19,Reuters,4.5523167,-4.676922,-2.987072,0.16001986,0.52720773,-4.6369615
1897,TSLA,Stocks   Procter   Gamble  American Express Jump in Pre market  PayPal Soars,news,2018-10-19,Investing.com,-1.1510994,1.969141,-3.8000984,4.37225,-1.6496073,-5.919241
1898,TSLA,SolarWinds shares rise 3 2 percent in downsized market debut,news,2018-10-19,Reuters,4.042319,-3.4441738,-4.3440294,-1.6674839,6.067842,-8.533817
1899,TSLA,Options Traders Expect Huge Moves In Aurinia Pharmaceuticals  AUPH  Stock ,opinion,2017-07-10,Zacks Investment Research,3.696914,-4.749031,-0.7399867,-0.32093483,1.8670824,-5.058016
1900,TSLA,Audi s electric SUV faces four week delay because of software bug,news,2018-10-21,Reuters,1.6167886,-3.5592332,0.0055331946,-0.63655365,-4.530375,5.9930735
1901,TSLA,Do Options Traders Know Something About Banc Of California  BANC  Stock We Don t  ,opinion,2017-07-10,Zacks Investment Research,3.6378713,-3.4504898,-2.781425,5.919579,-7.71514,-2.2774484
1902,TSLA,Options Traders Expect Huge Moves In Fairmount Santrol  FMSA  Stock  ,opinion,2017-07-10,Zacks Investment Research,3.8597457,-3.915039,-2.6177933,-0.58289367,0.29440746,-3.2857385
1903,TSLA,Audi s electric SUV delayed over software bug,news,2018-10-21,Seeking Alpha,3.37713,-4.3342276,-3.0813153,2.68961,-5.2011976,0.27075434
1904,TSLA,Truck makers rev up for rollout of electric big rigs,news,2018-10-22,Reuters,1.3368558,-1.4693685,-1.523829,2.382117,-1.0235671,-7.3882976
1905,TSLA,Tesla s Q2 Deliveries Report Brings Questions And A Late Answer,opinion,2017-07-10,ValueWalk,-0.5867417,-2.6362476,3.8374863,2.372246,-3.310323,-3.547555
1906,TSLA,Wheat Outperforms All Commodities,opinion,2017-07-10,ETF Daily News,-3.51364,2.712971,0.075764135,-4.407281,5.8327956,-3.9790442
1907,TSLA,Is The Options Market Predicting A Spike In TESARO  Inc   TSRO  Stock  ,opinion,2017-07-10,Zacks Investment Research,2.9595637,-3.932071,-0.924959,4.8736567,-5.900642,-1.1485618
1908,TSLA,Commodities Halftime 2017 Report  Wheat  Palladium Take The Lead,opinion,2017-07-11,Frank Holmes,-2.7094033,1.9766264,-0.11837635,1.1878823,-1.5102388,-3.0262165
1909,TSLA,3 Things  Yellen s Testimony  Obamacare Replacement  Amazon Prime Day  ,opinion,2017-07-11,Marvin Clark,2.4628744,-2.1810253,-1.4855849,5.152459,-5.2911954,-3.743327
1910,TSLA,Calm Beach  Inclement Markets,opinion,2017-07-11,Blaine Rollins,0.12809142,0.25734812,-1.5656954,3.7559526,-5.451994,-2.5951788
1911,TSLA,Chinese electric car makers  nurtured by state  now look for way out of glut,news,2018-10-16,Reuters,1.6930355,-1.5581586,-1.5275981,5.1613765,-6.2633367,-2.2329552
1912,TSLA,Tesla secures Shanghai site for  2 billion China Gigafactory,news,2018-10-17,Reuters,0.70498824,0.573736,-4.644824,3.8910573,-0.5204423,-7.4886036
1913,TSLA,Stocks  U S  Futures Fall as Investors Look Ahead to Fed Minutes,news,2018-10-17,Investing.com,0.18112025,-3.0995061,1.6036869,4.941608,-7.4552503,-0.38304198
1914,TSLA,Stocks   Wall Street Starts Slightly Lower Ahead of Fed Minutes,news,2018-10-17,Investing.com,-1.0060284,-2.0229843,3.1677458,0.62972057,-3.9762514,2.3206215
